Date,NLSN,IT,TER,NUE,PEP,CB,CPRT,TMUS,EXPE,XYL,BDX,AZO,CMCSA,MS,OKE,CPB,RSG,EXPD,CTAS,EBAY,ECL,F,D,PGR,PHM,EFX,FLT,LNT,MCK,MRO,AMP,PCAR,CI,VLO,CCI,VTRS,PBCT,T,TWTR,TROW,FFIV,CMI,BXP,LDOS,DAL
2020-02-26,20.290000915527344,138.63999938964844,61.43000030517578,43.66999816894531,141.97999572753906,158.02999877929688,88.36000061035156,93.6500015258789,101.19000244140625,83.93000030517578,246.14999389648438,1014.0599975585938,42.220001220703125,47.2400016784668,73.29000091552734,46.63999938964844,96.9000015258789,72.73999786376953,283.9100036621094,36.689998626708984,194.42999267578125,7.210000038146973,86.7699966430664,79.6500015258789,42.06999969482422,153.38999938964844,284.20001220703125,57.83000183105469,158.97999572753906,8.40999984741211,156.0,69.41999816894531,188.9199981689453,71.72000122070312,162.69000244140625,19.540000915527344,15.039999961853027,37.099998474121094,34.630001068115234,126.61000061035156,126.44999694824219,157.97000122070312,135.41000366210938,110.81999969482422,49.59000015258789
2020-02-27,18.579999923706055,131.2899932861328,58.40999984741211,41.810001373291016,136.3699951171875,150.11000061035156,84.58999633789062,91.23999786376953,98.70999908447266,80.66000366210938,242.69000244140625,1004.97998046875,41.04999923706055,45.40999984741211,67.55000305175781,45.70000076293945,91.33999633789062,69.12999725341797,269.54998779296875,35.040000915527344,183.47999572753906,6.96999979019165,81.27999877929688,76.27999877929688,41.7400016784668,145.08999633789062,265.6700134277344,54.95000076293945,147.7100067138672,7.929999828338623,146.17999267578125,67.7699966430664,181.92999267578125,66.19000244140625,148.39999389648438,18.68000030517578,14.470000267028809,35.72999954223633,33.0099983215332,119.83999633789062,122.80000305175781,154.4600067138672,128.25,105.11000061035156,48.189998626708984
2020-02-28,18.209999084472656,129.38999938964844,58.7599983215332,41.349998474121094,132.02999877929688,145.02999877929688,84.4800033569336,90.16000366210938,98.62000274658203,77.33999633789062,237.82000732421875,1032.510009765625,40.43000030517578,45.029998779296875,66.72000122070312,45.119998931884766,90.26000213623047,70.41999816894531,266.739990234375,34.63999938964844,180.4499969482422,6.960000038146973,78.18000030517578,73.16000366210938,40.20000076293945,142.0399932861328,265.7900085449219,52.119998931884766,139.86000061035156,8.279999732971191,141.3000030517578,66.9000015258789,182.94000244140625,66.25,143.2899932861328,17.190000534057617,13.989999771118164,35.220001220703125,33.20000076293945,118.01000213623047,119.94999694824219,151.2899932861328,128.94000244140625,102.6500015258789,46.130001068115234
2020-03-02,18.1200008392334,129.8000030517578,60.4900016784668,42.70000076293945,137.5800018310547,151.80999755859375,86.69000244140625,93.29000091552734,96.7300033569336,82.29000091552734,245.32000732421875,1046.8900146484375,42.52000045776367,46.47999954223633,69.12999725341797,47.97999954223633,94.08000183105469,71.94000244140625,279.6000061035156,35.959999084472656,191.22000122070312,7.199999809265137,84.18000030517578,78.87999725341797,41.54999923706055,150.8699951171875,282.0400085449219,55.36000061035156,150.41000366210938,8.34000015258789,150.86000061035156,69.68000030517578,194.33999633789062,67.87000274658203,156.24000549316406,17.479999542236328,14.890000343322754,37.18000030517578,35.81999969482422,125.4800033569336,120.04000091552734,155.66000366210938,134.5399932861328,110.05999755859375,47.15999984741211
2020-03-03,17.579999923706055,125.83999633789062,58.470001220703125,41.869998931884766,135.5800018310547,146.17999267578125,83.76000213623047,89.37000274658203,95.19000244140625,79.87999725341797,239.5,1024.7099609375,41.439998626708984,44.400001525878906,68.25,47.880001068115234,91.30999755859375,70.22000122070312,272.3699951171875,36.720001220703125,193.9199981689453,6.96999979019165,83.37999725341797,77.23999786376953,42.189998626708984,151.27000427246094,266.4100036621094,54.77000045776367,147.8000030517578,8.079999923706055,140.55999755859375,67.55000305175781,189.25,64.44000244140625,158.1300048828125,16.290000915527344,14.5,36.29999923706055,34.93000030517578,123.48999786376953,116.12999725341797,152.14999389648438,132.89999389648438,109.33000183105469,46.18000030517578
2020-03-04,17.790000915527344,126.0199966430664,62.470001220703125,43.189998626708984,142.38999938964844,151.94000244140625,86.98999786376953,93.80999755859375,97.13999938964844,85.31999969482422,247.11000061035156,1058.239990234375,42.5,45.2400016784668,70.66000366210938,52.720001220703125,96.55999755859375,73.12999725341797,286.1099853515625,38.4900016784668,204.33999633789062,7.079999923706055,89.02999877929688,81.05000305175781,44.41999816894531,162.8699951171875,268.25,57.86000061035156,152.25999450683594,8.109999656677246,144.4600067138672,69.44999694824219,209.5399932861328,64.1500015258789,163.55999755859375,16.829999923706055,14.84000015258789,38.18000030517578,36.0,128.75999450683594,122.4000015258789,156.44000244140625,138.1199951171875,112.33000183105469,48.5
2020-03-05,16.649999618530273,125.58000183105469,60.619998931884766,40.77000045776367,138.10000610351562,144.88999938964844,83.5199966430664,89.86000061035156,91.51000213623047,82.45999908447266,244.13999938964844,1029.8699951171875,40.77000045776367,42.59000015258789,68.69000244140625,53.099998474121094,94.91999816894531,72.08000183105469,275.0400085449219,37.220001220703125,198.91000366210938,6.739999771118164,87.16999816894531,80.54000091552734,42.959999084472656,158.25,252.72000122070312,57.38999938964844,145.1199951171875,7.800000190734863,134.50999450683594,65.36000061035156,200.92999267578125,61.70000076293945,162.24000549316406,16.030000686645508,14.260000228881836,37.18000030517578,34.970001220703125,122.01000213623047,118.80000305175781,148.66000366210938,136.72999572753906,107.56999969482422,45.0099983215332
2020-03-06,16.360000610351562,120.16000366210938,58.91999816894531,39.61000061035156,137.25999450683594,144.82000732421875,80.19000244140625,87.86000061035156,91.8499984741211,81.22000122070312,239.1199951171875,1060.31005859375,40.369998931884766,41.84000015258789,61.209999084472656,51.7599983215332,95.5199966430664,70.4800033569336,272.32000732421875,36.38999938964844,194.41000366210938,6.489999771118164,86.69999694824219,80.5199966430664,41.5,154.17999267578125,249.16000366210938,57.4900016784668,141.49000549316406,6.829999923706055,126.5999984741211,64.55999755859375,195.52000427246094,63.09000015258789,160.82000732421875,15.399999618530273,14.09000015258789,37.029998779296875,33.459999084472656,116.75,119.63999938964844,148.60000610351562,132.5800018310547,105.68000030517578,45.88999938964844
2020-03-09,14.279999732971191,110.12000274658203,55.08000183105469,34.720001220703125,130.16000366210938,134.97000122070312,75.91000366210938,79.75,86.30000305175781,75.94000244140625,230.77999877929688,1113.68994140625,37.880001068115234,37.5,38.099998474121094,50.20000076293945,92.04000091552734,67.75,250.83999633789062,35.52000045776367,183.83999633789062,5.900000095367432,81.33000183105469,75.29000091552734,38.630001068115234,141.69000244140625,222.58999633789062,54.15999984741211,131.97000122070312,3.630000114440918,109.12999725341797,60.90999984741211,181.60000610351562,58.400001525878906,150.27999877929688,14.380000114440918,13.210000038146973,34.689998626708984,32.459999084472656,103.63999938964844,111.69000244140625,139.27000427246094,122.86000061035156,97.52999877929688,43.52000045776367
2020-03-10,16.049999237060547,114.11000061035156,59.0099983215332,37.130001068115234,134.13999938964844,139.10000610351562,79.04000091552734,84.9800033569336,85.93000030517578,76.79000091552734,237.30999755859375,1148.300048828125,39.099998474121094,39.5,38.029998779296875,51.2599983215332,93.33999633789062,69.94999694824219,268.4200134277344,36.040000915527344,190.85000610351562,6.260000228881836,83.22000122070312,77.95999908447266,39.630001068115234,152.86000061035156,237.6699981689453,54.0,138.0,4.400000095367432,119.27999877929688,64.6500015258789,197.77000427246094,60.45000076293945,159.35000610351562,15.079999923706055,13.8100004196167,35.849998474121094,34.310001373291016,112.79000091552734,117.87999725341797,145.6300048828125,130.27000427246094,102.79000091552734,45.470001220703125
2020-03-11,15.420000076293945,107.18000030517578,54.880001068115234,35.43000030517578,129.75,131.2899932861328,75.7300033569336,86.44999694824219,76.66999816894531,73.23999786376953,231.91000366210938,1089.030029296875,37.90999984741211,36.869998931884766,35.939998626708984,50.470001220703125,91.27999877929688,67.36000061035156,250.41000366210938,34.83000183105469,186.5800018310547,5.900000095367432,78.94999694824219,75.11000061035156,35.34000015258789,145.47999572753906,222.47000122070312,51.59000015258789,135.1699981689453,4.090000152587891,110.77999877929688,62.4900016784668,187.22999572753906,54.41999816894531,153.85000610351562,14.470000267028809,12.489999771118164,34.52000045776367,31.299999237060547,105.5199966430664,107.80000305175781,141.07000732421875,121.29000091552734,97.97000122070312,42.66999816894531
2020-03-12,13.640000343322754,102.33999633789062,49.83000183105469,31.770000457763672,115.33999633789062,116.73999786376953,68.8499984741211,76.76000213623047,65.04000091552734,64.81999969482422,220.57000732421875,978.1900024414062,34.939998626708984,31.309999465942383,28.459999084472656,47.68000030517578,79.58999633789062,62.02000045776367,225.69000244140625,33.029998779296875,165.05999755859375,5.349999904632568,71.30999755859375,69.62000274658203,30.489999771118164,135.47000122070312,214.42999267578125,48.18000030517578,124.02999877929688,3.9800000190734863,92.41999816894531,59.209999084472656,164.27000427246094,43.959999084472656,142.50999450683594,13.260000228881836,11.210000038146973,31.329999923706055,26.780000686645508,91.7300033569336,98.33000183105469,129.08999633789062,111.88999938964844,85.80000305175781,33.709999084472656
2020-03-13,15.050000190734863,106.30999755859375,54.529998779296875,35.84000015258789,127.44999694824219,121.86000061035156,73.83999633789062,85.38999938964844,69.62999725341797,72.12000274658203,236.5,1012.72998046875,39.33000183105469,37.5,30.719999313354492,49.279998779296875,84.9800033569336,65.1500015258789,243.5800018310547,33.9900016784668,180.07000732421875,5.630000114440918,78.29000091552734,78.06999969482422,30.530000686645508,140.7100067138672,235.4600067138672,50.900001525878906,132.57000732421875,4.53000020980835,113.33999633789062,65.12999725341797,179.8699951171875,49.900001525878906,155.08999633789062,15.050000190734863,12.859999656677246,34.470001220703125,29.290000915527344,107.33000183105469,105.69999694824219,136.83999633789062,117.05999755859375,90.30999755859375,38.36000061035156
2020-03-16,14.65999984741211,92.75,48.150001525878906,30.639999389648438,113.08999633789062,101.41999816894531,66.56999969482422,76.52999877929688,54.70000076293945,65.05000305175781,223.13999938964844,851.3300170898438,36.040000915527344,31.649999618530273,25.010000228881836,49.29999923706055,76.12000274658203,58.7400016784668,202.50999450683594,32.2400016784668,166.1199951171875,5.010000228881836,68.6500015258789,73.0,24.079999923706055,128.92999267578125,210.91000366210938,47.560001373291016,121.27999877929688,4.0,86.33999633789062,60.16999816894531,150.69000244140625,41.630001068115234,135.82000732421875,15.039999961853027,11.829999923706055,31.809999465942383,24.040000915527344,97.55000305175781,95.66000366210938,131.4499969482422,96.93000030517578,78.0,35.810001373291016
2020-03-17,16.219999313354492,90.01000213623047,51.720001220703125,30.989999771118164,127.72000122070312,110.08000183105469,69.52999877929688,78.3499984741211,54.119998931884766,71.81999969482422,248.52000427246094,913.9199829101562,38.220001220703125,33.790000915527344,21.489999771118164,53.84000015258789,81.63999938964844,61.77000045776367,209.1199951171875,33.279998779296875,169.5,5.010000228881836,80.4800033569336,77.29000091552734,23.09000015258789,134.0,224.33999633789062,52.369998931884766,139.47000122070312,3.619999885559082,97.94000244140625,59.66999816894531,155.08999633789062,39.02000045776367,146.8699951171875,15.569999694824219,13.989999771118164,33.7400016784668,24.479999542236328,108.11000061035156,93.12999725341797,136.8000030517578,105.83999633789062,81.37999725341797,31.739999771118164
2020-03-18,16.079999923706055,83.37999725341797,46.18000030517578,29.350000381469727,120.91999816894531,99.80999755859375,67.19000244140625,74.31999969482422,45.650001525878906,65.48999786376953,234.72000122070312,808.5,35.68000030517578,30.75,15.369999885559082,50.47999954223633,75.88999938964844,60.75,177.97999572753906,31.299999237060547,156.52999877929688,4.5,80.26000213623047,72.1500015258789,19.459999084472656,124.11000061035156,200.50999450683594,48.970001220703125,135.89999389648438,3.450000047683716,93.91000366210938,55.75,142.91000366210938,35.02000045776367,138.30999755859375,14.180000305175781,13.84000015258789,32.849998474121094,22.0,108.41000366210938,90.55000305175781,123.47000122070312,88.20999908447266,77.76000213623047,23.489999771118164
2020-03-19,15.140000343322754,92.94999694824219,47.0,30.81999969482422,117.33999633789062,98.52999877929688,69.98999786376953,79.44999694824219,48.43000030517578,64.45999908447266,220.9600067138672,827.2899780273438,35.939998626708984,30.920000076293945,20.489999771118164,47.5,74.0,58.0099983215332,183.0,29.600000381469727,159.5800018310547,4.46999979019165,71.8499984741211,67.04000091552734,19.530000686645508,115.41000366210938,193.3000030517578,45.029998779296875,127.4000015258789,3.8299999237060547,95.43000030517578,56.029998779296875,146.52000427246094,37.40999984741211,130.75,14.869999885559082,13.119999885559082,31.149999618530273,24.1299991607666,102.61000061035156,98.33000183105469,118.55000305175781,85.56999969482422,75.91000366210938,21.510000228881836
